f	stdf
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
0.073428367168439035	0.082467159535847351
0.069572288713631206	0.081054638263028708
0.066117401764956812	0.079726368510496998
0.06300363401258452	0.078456483696658544
0.060182625879715457	0.077216675742067142
0.057615641766134755	0.076029325653550361
0.055267719052833314	0.074914410530025663
0.053114374710619215	0.073838008680346734
0.051131794570107317	0.072795445334507963
0.049298839927232677	0.071776595182098057
0.047598677270391014	0.070797432774550709
0.046017657849334086	0.069857189975508049
0.044543209359795471	0.068965591229626061
0.043164089808240207	0.06812663279200222
0.041872496106703065	0.067321216104621787
0.040661151608555858	0.066533364296311376
0.039521423044533661	0.06576268437133502
0.03844676330560378	0.065026181588836662
0.037431469703460722	0.064312374995087379
0.036470778999476622	0.063626387123367351
0.035560741620816433	0.062964821902522422
0.034697462027703734	0.062328047916470182
0.033878099890693958	0.061715707504389851
0.03309949511824057	0.061120184697297061
0.032359211443557641	0.060524273123742492
0.031654314116265646	0.059941944824059575
0.030982173524773178	0.059382662762830579
0.030339599817534604	0.058842408047341845
0.029724484574200266	0.058315144125251399
0.02913566985465332	0.057791264228216982
0.028571295865915308	0.057289143250942962
0.028029990794635577	0.056805789875555984
0.027510744375260038	0.056327683854206716
0.027012476547697808	0.055868484308959888
0.026534184974224578	0.055443272242224242
0.026075354185995103	0.055040295830382988
0.025633732814503415	0.054646148634473667
0.025207987607300933	0.054258112865712756
0.024798501759283175	0.053863328262920396
0.024403559972590912	0.053484943412455001
0.024021968120627742	0.053110217133214489
0.023652963056763929	0.052740016583030049
0.02329643700832074	0.052378821242658323
0.022953187851617308	0.052041871815078633
0.022622747373606405	0.051715242121711268
0.022304619480323112	0.051439976302935064
0.021996588403221218	0.051187680430803503
0.021698516442583183	0.050948313415906187
0.021408037586977118	0.050680362730523322
0.021126381336117904	0.050423516462528954
0.020852258714244235	0.050165395552557591
0.020587204830567939	0.04993072069072732
0.020326087025641811	0.049286885037621846
0.020065143784415266	0.048311453485648498
0.019813459802212895	0.047671217421747812
0.019565581150544624	0.047080244333805664
0.019322655694514489	0.046465196859210064
0.019083931418704649	0.045833808305185048
0.018852908464006741	0.045275169576323916
0.018628201970139143	0.044674252532299341
0.018416691706604191	0.044208972527488954
0.018206914211579644	0.04365910124089431
0.017998343283632239	0.043155310556310125
0.017801597764953877	0.042875742473788857
0.017608504611997255	0.042377692896934854
0.017400714843462915	0.041557637243583322
0.017230220347957223	0.041360314569623871
0.017046179086499167	0.040928664396384394
0.016894342017098437	0.04152706849641432
0.016672148645767663	0.039825096155083534
0.016536661830121809	0.040224745305019453
0.01641683794958991	0.043202874842605411
0.016181941445160816	0.038663867863252904
0.016069747664026399	0.039623900369398279
0.015894568847860894	0.040430378260808357
0.015749792367091269	0.039528300308700734
0.015619600572589241	0.040422544533136172
0.015418225262032209	0.037237335760698938
0.0152722080315862	0.035787016021641582
0.015166735578152029	0.03612167275713235
0.014995251971463539	0.035502756993835378
0.01485102892552282	0.035836798112496321
0.014727636907831526	0.034973329272594
0.014600475551353043	0.034688713145809208
0.014506553514565909	0.034179760663288435
0.014334028761334917	0.033110882119564436
0.014257817023624095	0.034637168163533225
0.014114199618751076	0.032524126392918566
0.013975851526231129	0.031750161085463108
0.013901099479226357	0.032361151671967674
0.013768674121543914	0.032696536003319947
0.013653473818379001	0.031503473252885411
0.013529775438272029	0.030050994938169255
0.013421872294170243	0.030702083341949682
0.01337028869201815	0.031721407048111036
0.013254638716202994	0.028837038702907297
0.013123332561616343	0.028870586002787444
0.013066528792179613	0.030007357595198163
0.012917361581121516	0.029323156794030688
0.012853466235798458	0.029301510281688554
0.012733774457819529	0.02958542548763991
0.012670870256336507	0.029031686138879763
0.012593156337270893	0.026525543058418123
0.012486121959445545	0.028224603312122058
0.01239819084503819	0.026387731512919278
0.012312260207010603	0.027849769298064986
0.012263798434248727	0.027011479054491663
0.01216594130922255	0.026090477120724626
0.012049163097248287	0.025458041311811525
0.012006041475259232	0.025573988506271728
0.011950571632082201	0.025568732866465906
0.011818230621171068	0.025473294136925607
0.011752723610192415	0.025224979815073902
0.011666885888381049	0.02573555338708762
0.011613814056457073	0.025302048898255585
0.011550422458966019	0.025020096411221437
0.011497928315069522	0.025400949405562891
0.011367917955503319	0.023319076078337907
0.01130904297044558	0.023323717290500715
0.01123506438571956	0.024004957653897065
0.011137669235188073	0.024238213297158341
0.011098607981465549	0.022999592973511708
0.011053493454280559	0.022861138736735013
0.0109584201995529	0.022351986721225653
0.010888845899681563	0.022573258563917575
0.010870755732004319	0.022400094447102833
0.010705532966446593	0.021556772666757019
0.010732646205002137	0.022679403428835239
0.010657706248482956	0.022077114180415542
0.010574960341642211	0.021716419153381069
0.010515507888536845	0.021860875013935101
0.010509280925425897	0.021643678007010253
0.010393000505416403	0.021962777705499613
0.010388221892822812	0.020962587239433363
0.010304972586142601	0.021226623010839933
0.010241927940190663	0.02087348664450742
0.010176294951327989	0.021080589677949679
0.01010808838487243	0.020824009281699734
0.010089151745133099	0.021487055958722578
0.010057486352843764	0.020721801266191209
0.0099394244285671042	0.01994420279253082
0.009937517465962763	0.020644632675234503
0.0098724103658368919	0.019203848803601289
0.0098616670699028155	0.019804443869346593
0.0097608933060742524	0.019838441286171855
0.0097473665952625306	0.018797740012247419
0.0096688978147668938	0.020167869027282841
0.0095873445455602821	0.019172789779635244
0.0095642205028377593	0.019069078284926794
0.0095782998373955455	0.018483577848280315
0.0094431289686042214	0.018537310903201491
0.0094395807417332767	0.01816183094803674
0.0094095683602785918	0.018493139761927364
0.0093555226314070549	0.018533484736730971
0.009295299043532896	0.017248640057280121
0.0092697416274038717	0.017893598346149578
0.0091900453063947906	0.018302100529975478
0.0091446973086237813	0.018163936074050969
0.0090871623916475418	0.017595210565963179
0.0090307927779543096	0.017713336476042067
0.0090416732977990719	0.01729372458751487
0.0089475343053055083	0.018533159891091049
0.0089725175459570029	0.017669912918471368
0.0089616853801928673	0.017247765212987171
0.0088853777940093893	0.017331671188325466
0.0088457328271544858	0.016661392878688029
0.008777412726958542	0.017161195049570293
0.0087996669016021534	0.016292242103440376
0.008717677428404914	0.016739486925843181
0.0086653945631134967	0.016720193175014324
0.0086373839968437779	0.016792130193314266
0.0085744873106474474	0.016688002898042301
0.0085805493575090673	0.017244801399994805
0.0085309472530462234	0.016408825729162052
0.0084542262673581014	0.016274970619678041
0.0084229654385291394	0.015597703166987175
0.0084426193642655103	0.01591906402201267
0.0084048812618423788	0.01568046777266751
0.0083605411795799646	0.015033361276951528
0.008326864549387275	0.015396607351068896
0.0082718552214035394	0.016127221189466037
0.0082432977810598697	0.015883001152384259
0.0082272450106055592	0.014749932587731539
0.0081606109067073919	0.015089597562249835
0.0082115861748030348	0.015309640280766149
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
nan	nan
