f	stdf
1.005911887598478	0.10002578239102246
0.97937065961840908	0.10003524462467786
0.95419409064591199	0.10014652655262887
0.93027945686885327	0.10034460689428069
0.90753409052316469	0.10061644385098745
0.88587417874111274	0.10095072988846077
0.86522373803742381	0.10133767327945302
0.84551370713702345	0.10176880299027048
0.82668117280590281	0.10223679569969879
0.80866874177319559	0.10273533157659348
0.79142391462871098	0.10325895826318914
0.77489854916988843	0.10380296822312632
0.75904843169255176	0.10436330079343711
0.74383295105864156	0.1049364724632957
0.72921468372120646	0.10551948800906778
0.71515905160853077	0.10610976775756686
0.70163409827412948	0.1067050993312801
0.68861025939641118	0.10730358992019483
0.67606014396861858	0.10790361931882091
0.66395829647035975	0.10850380219010974
0.65228107648537703	0.10910296362897387
0.64100647086019491	0.10970011176074115
0.63011393724029408	0.11029439412449267
0.61958431536940206	0.11088509598707035
0.60939972503773077	0.11147162877672823
0.59954345883085924	0.11205350771179454
0.58999980649772055	0.11263031184160621
0.58075408394899752	0.11320171825355528
0.57179249665019405	0.11376743861769682
0.56310207522636169	0.11432724140468738
0.55467062827628189	0.11488097439651483
0.54648672164828827	0.11542852083642598
0.53853957175983125	0.11596979057267338
0.5308189867109967	0.11650470655252282
0.52331539234144753	0.11703321609957774
0.51601976705617336	0.11755526932855292
0.50892358501747681	0.11807082254483167
0.5020187694554189	0.11857981149157461
0.4952978054290188	0.11908196160705084
0.48875338117659861	0.1195770699946689
0.48237860057272203	0.12006466025048984
0.47616686282717585	0.12054431445677408
0.47011185808156053	0.12101601411901793
0.46420876911395137	0.12147115796239528
0.45845171599803575	0.1219109268443714
0.45283433210768309	0.12234380569923368
0.44735151590570521	0.12277001226927729
0.44199845816451122	0.12318952909417347
0.43677053988438325	0.12360242455714421
0.43166337991667147	0.12400886618104588
0.42667270193859946	0.12440891541465086
0.42179446590098052	0.12480266659791064
0.41702490521570562	0.12519013085113437
0.41236036363202672	0.12557146228749291
0.40779733289590853	0.12594644174140532
0.40333247617436019	0.12631477114839329
0.39896250550242895	0.12667637886188576
0.39468402947577269	0.12702687828196763
0.39049391208685552	0.12736437906979148
0.38638964773002671	0.12769475970459976
0.38236858179177396	0.12801759962823309
0.37842802665298014	0.12833245825406328
0.37456560331600108	0.12863909999962531
0.37077874381587811	0.12893694889791321
0.36706500658900532	0.12922502454643323
0.36342106955761083	0.12949977168568177
0.3598466657014891	0.12975875819670374
0.3563384581314008	0.13000229144242695
0.35289292885250367	0.13022704333378105
0.34950793283996895	0.13042392240220918
0.34618017974814225	0.13059113337046543
0.34290261809011047	0.13071968320132218
0.33964840187426204	0.13074615427806691
0.33639639387735609	0.13058756210074354
0.33319899795472147	0.13035003908278475
0.33007103026142259	0.13009392492590557
0.32693622154045138	0.12973855380926499
0.32379203556742203	0.12925588915950637
0.32063811846404316	0.12866198958683697
0.31758107875185559	0.12814924278712611
0.31448166235050296	0.12752513242569832
0.31120811277350252	0.12638841443398491
0.30819854503281485	0.12569208989992103
0.30525941951287588	0.12503904902863477
0.30240261813619951	0.12448461834162133
0.29961186598572592	0.123987671657323
0.29650866696180778	0.12279686911393507
0.29407033915125408	0.12241828299217185
0.29082364993503707	0.12091578336035304
0.28836219436249177	0.1211174178033238
0.28577117221928972	0.12044240700472555
0.28318348021417328	0.11877218605575485
0.28010710386154009	0.1184337868764021
0.27723883856830855	0.11648250418307467
0.27544142709030522	0.11700605333502881
0.27280998963730613	0.11661785326687527
0.27025902010072356	0.11568026749278738
0.26787724840124455	0.11568578600704935
0.26473025933816657	0.11347034502370178
0.26291523848585152	0.11257447979468806
0.26059491455137013	0.11148713971956264
0.25867251636728222	0.11151030034966147
0.25588175198010349	0.11005679528792922
0.25421633638822	0.10933390618318768
0.25164230351812084	0.10887541705192588
0.24953057944527771	0.10772413793777713
0.24662074633436296	0.10823547353347715
0.24585919510608942	0.10733239935652472
0.24351335805637328	0.10704075388487798
0.24115816288847725	0.10503960906627635
0.23927284904121809	0.10494023199942648
0.23768180941235245	0.10415413683197136
0.2351578312266969	0.10318604276690924
0.23298492156668915	0.1031954541601222
0.23110478192195161	0.10106740897715843
0.23019097203771574	0.10145200632945521
0.22828831622538034	0.10074121181713173
0.22621650323157966	0.10013093925833264
0.22398022905566756	0.098787781755909423
0.22221622567475152	0.098912540691862297
0.22135951723015204	0.099064544145746156
0.21802361836422776	0.096890479972148738
0.21729041084301895	0.097738934466666094
0.21556651036433608	0.096376044387559645
0.21411140657073838	0.096822498430786344
0.212343750789561	0.095194131178481328
0.21099580427123169	0.093591565917433048
0.20792635920102207	0.094569244468442157
0.20751456340031138	0.092767889869721148
0.20557527036433884	0.092752329996462046
0.20380654772428869	0.092141982054173274
0.20294912203857521	0.091372351041474245
0.20195146900400082	0.091622136826714592
0.20071757357260728	0.091402319356364628
0.19763171307581157	0.090850745261467289
0.1975272456679234	0.089778722085147922
0.19599388591571443	0.090061114789953267
0.194770705480973	0.088840172072174373
0.19341384933797717	0.087136525098466089
0.19125239595953961	0.087595213232860472
0.1899372619280594	0.087125682260416587
0.1892480660306966	0.087301830492607521
0.18796282982595203	0.085927458342894419
0.18638876337584664	0.086695860215073833
0.18457125500138705	0.085044429094530249
0.18274600686565817	0.084864246266355151
0.18231201028617217	0.084487750798168781
0.18147101575992189	0.084211640679499586
0.17937474916258297	0.083405894504230194
0.1787874710134133	0.082871857317999759
0.17764899692533948	0.082639882941315607
0.1765349935158505	0.081492975729502384
0.17505327823539521	0.081865132121124812
0.17462499635946352	0.081986192203931357
0.17304409561147993	0.081345347519453534
0.17211115866154644	0.081180127970041913
0.17160231573892334	0.0806170188612398
0.16943707957599594	0.079869031178313052
0.16834926917108209	0.078691838637475822
0.16805117269904701	0.078905998519065768
0.16720937624273369	0.079089583907239691
0.1658146322031307	0.078460489877048054
0.16457567963857911	0.07867807309040932
0.1640167969096131	0.076188453384783653
0.16367484342603938	0.077093601760015965
0.16113357035650075	0.076564184788175726
0.16009002431307306	0.076705645818272397
0.15981897792972399	0.076540954832294797
0.15921923533804311	0.075333463064493761
0.15751634403033607	0.07612080309704955
0.15679440530684585	0.073630028415321694
0.15594292635125448	0.075049796742997027
0.15550204578407195	0.073759955864390658
0.15394308934732134	0.073817734301974747
0.1524805397157078	0.073573779954577173
0.15243455249529192	0.072771789648398547
0.15198311698656178	0.072171787150799749
0.1494633200420093	0.072514588718285783
0.1488938335318864	0.070848031264096542
0.14797078589145524	0.071016386588766078
0.14789085625573387	0.071788714178087951
0.14774921247492262	0.071812402660513266
0.14696705761143145	0.070381749951342151
0.14511205749796499	0.070216361146066802
0.14427845566361486	0.070491030761331674
0.14410361455269891	0.07026781526773708
0.14313466711663081	0.069054187812855897
0.14265805684608648	0.068942965866469794
0.14173486805527757	0.069131822616932126
0.14013727578070614	0.068390450123570354
