weight	lyapunov	err1	err2	err3	m1	m2	m3	std1	std2	std3	null1	null2	null3	f	stdf
0.059999999999999998	-0.33729146533250387	0.96539918709507311	0.99109192654402523	0.56404706453501141	11.356669485691572	34.69226266052145	118.74243281724739	11.568105371523668	33.145632918104759	116.40469419651181	91.859999999999999	70.909999999999997	24.84	0.51019613121157781	0.2459393011387089
0.080000000000000002	-0.10951699501986956	0.9665845044061363	0.99176316027826894	0.60198616812986971	10.641613587972206	31.501985921570782	156.8491772599512	10.92483797441858	31.393300420046678	151.82093935194808	92.659999999999997	73.700000000000017	23.18	0.4412655306012111	0.26817549728287599
0.10000000000000001	0.39652491460443651	0.96845551782424599	0.9931238514018107	0.62426129451963097	11.041077682283994	31.645566446619902	174.80317412495305	11.399638397371756	31.039112384783131	168.06279203678835	93.280000000000015	75.819999999999993	24.080000000000002	0.39101518545535152	0.27985729718385494
0.12	0.039139075077730359	0.96950543241990128	0.9937441561750846	0.6407573642763541	11.979962067821676	30.869697292251733	188.01559808452001	11.837221655414705	30.165749718772723	177.59905683380856	93.790000000000006	76.63000000000001	26.690000000000005	0.35291079709878304	0.28531121158817474
0.14000000000000001	0.27432469683980898	0.97268624111208657	0.99427250007510393	0.65873220542210542	11.918759403930862	30.534719758496941	193.3943601769756	11.929719218160608	29.516655052280509	183.85352498307913	93.580000000000013	77.959999999999994	29.409999999999997	0.32287870760495879	0.28753370145054091
0.16	0.19264030211641084	0.97552690143461118	0.99423480172432954	0.67064229510337547	12.556037168712185	29.886035659261374	201.16979007851393	13.468538634613257	29.266116910650357	188.25374880142562	93.590000000000003	78.719999999999999	32.259999999999998	0.29843724183503112	0.28815504191575886
0.17999999999999999	0.40674016153449699	0.97840849161607457	0.99330373730870092	0.69858930139054132	13.344851636760813	30.050324406893942	206.11155255322379	13.876847559093672	28.875436646765316	189.73564564537352	93.760000000000005	79.760000000000005	35.680000000000007	0.27811872847148211	0.28788841465791715
0.20000000000000001	0.48930864383022515	0.9812089064411238	0.99663905561411537	0.72131328988865506	13.232583696813581	30.454492099267888	208.15295295199698	14.359915721720308	28.938725822889928	192.48127725541897	93.689999999999998	80.839999999999989	37.960000000000001	0.26097407097460007	0.28700737304833712
0.22	0.45028188309503653	0.98296840665529639	0.99703252185221003	0.72991470740543596	13.727682886791191	30.191508481086764	212.72703902235889	14.368462362469231	29.432719307961481	196.70192395153953	94.060000000000002	81.299999999999983	40.329999999999998	0.24631636289081099	0.28571688714942028
0.23999999999999999	0.38632222648333808	0.98403827372951702	0.99736454772187921	0.72444259874201533	13.108363862454857	30.041928946828698	213.37573727489115	13.704135252339125	29.896545015169693	196.15213072022487	93.859999999999999	81.969999999999999	43.160000000000004	0.23364086225937722	0.28416063165978683
0.26000000000000001	0.081812757224039565	0.98501346548380653	0.99756898268285676	0.72989508564979155	13.360972859654396	30.618033698043547	215.03965405160707	14.225761210160906	30.171036465639951	201.11902214850952	94.019999999999996	83.0	44.909999999999997	0.22259547327777901	0.28234289767851062
0.28000000000000003	0.094627786244683473	0.98605700453091649	0.99769024672884432	0.740514332683472	13.784185051559836	30.838441259704968	218.64302007649539	14.196196269532678	30.147186354477888	197.88183009795767	94.299999999999997	83.599999999999994	47.050000000000004	0.21287325206984792	0.28035463381372805
0.29999999999999999	0.22582693288250993	0.98679790140430657	0.99748421965591927	0.72904112020571932	13.623062346904238	30.610762584161346	220.68115165369835	14.269824995187566	30.278080179795854	201.71291487384599	94.230000000000004	83.989999999999995	48.969999999999999	0.20425272136126296	0.27826096876234346
0.32000000000000001	0.13793480676382161	0.98709205606059436	0.99783787471932439	0.73865984644946925	13.389805173438408	30.774584661007708	223.23310624376251	14.090195630441603	30.50198872690266	201.98387728967802	94.349999999999994	84.540000000000006	51.07	0.19655415125635906	0.27608826360080446
0.34000000000000002	0.45369391135480486	0.98824858464852883	0.99809062862805287	0.74823928078287605	13.170865572880569	30.548663843716174	226.86020690809249	13.462788431779984	30.491718263522138	206.32738668593589	94.400000000000006	84.799999999999983	53.049999999999997	0.189621582885386	0.273874511789505
0.35999999999999999	0.17598657764217024	0.98921155971870101	0.9981811513156531	0.74851256057686633	13.337992615721982	31.173181311529369	223.93599892454694	13.234821433687944	30.57146255191758	207.17157702041158	94.620000000000005	85.570000000000007	54.0	0.18332325098237776	0.27166037063902954
0.38	0.12583768760543046	0.98983650010397339	0.99823322315249818	0.74976052346101218	13.124234491686526	30.244230764532109	225.94264256893712	13.142793672947784	30.512368656432194	209.48604937767328	94.619999999999976	85.690000000000012	55.899999999999999	0.17756100935458269	0.26948541354418915
0.40000000000000002	0.1444009071891757	0.99051751279653089	0.99850355100938748	0.74367616564602523	13.175224576740211	29.529216846949776	225.65093524481608	13.252738453304568	30.257989432652771	202.7740496538035	94.72999999999999	85.769999999999996	57.599999999999987	0.17225203968872707	0.26737859000462522
0.41999999999999998	0.04828623005762727	0.99100060653140931	0.99865294136323823	0.74006580263115596	12.654838444174256	29.272195166227714	228.21553500993338	13.118516286910587	30.073724130067802	208.34277584258251	94.70999999999998	86.159999999999997	57.959999999999994	0.16733552836780602	0.26534722942644995
0.44	0.21530311822790221	0.99108248257042175	0.99867459325348662	0.73054760045220324	12.272395193968942	28.487711851502958	224.4773594942215	12.532942533299062	29.982022366376697	202.93446903098507	94.749999999999986	86.230000000000004	59.13000000000001	0.16275766137566761	0.26341984178581174
0.46000000000000002	0.032789614337273801	0.99089723839709776	0.99861371479735295	0.73982401469466319	11.949011054784247	29.129294207037823	223.80301971777749	12.22030116569098	29.928010528517547	204.09442053535662	94.749999999999986	86.909999999999997	60.189999999999984	0.15848429848194548	0.26158311413995905
0.47999999999999998	0.13123827778867958	0.9905451930257051	0.99867004228653067	0.74517653504247583	11.99772659777101	29.250398403434009	223.50184166757623	12.045770017475899	30.390756105642641	200.12522488975753	94.900000000000006	87.259999999999991	60.919999999999995	0.15448273774068583	0.25984009894314714
0.5	-0.023010721155306373	0.99117262800688621	0.99878516315579924	0.76690710164628073	11.60552708629579	29.27575798277233	226.55957020946389	11.766001844775854	30.706033488384868	200.09024918481023	94.849999999999994	87.550000000000011	61.549999999999997	0.15072489538131703	0.25819439295984065
